,age,anagrams1,anagrams2,anagrams3,anagrams4,backcount1,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,backcount10,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,highpower,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,pate_01,pate_02,pate_03,pate_04,pate_05,selfesteem_01,stress_01,stress_02,stress_03,stress_04
225,18,5,,,,1,1,1,1,1,1,1,1,1,1,5.0,2.0,7.0,1.0,7.0,5.0,6.0,1.0,7.0,2.0,5.0,6.0,7.0,7.0,7.0,2,"[-0.07647081  0.02733493 -0.02192125 -0.18031601  0.02114911 -0.04285616
  0.03528866  0.05348335  0.03796576  0.0617474 ]",2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,7.0,2.0,5.0,4.0,1.0
226,19,,,,,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,6.0,5.0,7.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,20,5,,,,1,1,1,1,1,1,1,1,1,1,5.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,1,,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0
228,22,5,,,,1,1,1,1,1,1,1,1,1,1,5.0,6.0,5.0,5.0,3.0,6.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1,"[-0.02056409 -0.00130817  0.03229274 -0.0803634  -0.00634809  0.01877726
 -0.00258586 -0.04311761  0.08379239  0.00700841]",2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0
229,20,,,,,1,1,1,1,1,1,1,1,1,1,5.0,3.0,7.0,2.0,7.0,7.0,5.0,1.0,7.0,3.0,5.0,6.0,7.0,7.0,7.0,2,"[-0.06228841  0.01258133 -0.01497371 -0.12399242 -0.04507686  0.00813385
 -0.02485369  0.06798497  0.05892432 -0.01465285]",2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
230,21,,,,,1,1,1,1,1,1,1,1,1,1,3.0,5.0,7.0,1.0,6.0,6.0,3.0,1.0,7.0,3.0,7.0,3.0,3.0,6.0,3.0,2,,2.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,7.0,4.0,5.0,4.0,1.0
231,22,5,,,,1,1,1,1,1,1,1,1,1,1,5.0,3.0,5.0,6.0,6.0,6.0,6.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1,"[-0.13323507  0.03587361  0.03246489 -0.11521651 -0.04266402 -0.02587755
 -0.01317416  0.07456944  0.02407256 -0.02717078]",3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0
232,20,,,,,1,1,1,1,1,1,1,1,1,1,5.0,6.0,3.0,7.0,6.0,7.0,4.0,6.0,2.0,3.0,4.0,1.0,3.0,6.0,3.0,1,,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,5.0
233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,27,,,,,1,1,1,1,1,1,1,1,1,1,3.0,5.0,7.0,6.0,5.0,5.0,6.0,1.0,2.0,5.0,7.0,5.0,6.0,6.0,5.0,1,,4.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0
235,19,5,,,,1,1,1,1,1,1,1,1,1,1,5.0,5.0,6.0,4.0,5.0,2.0,7.0,3.0,2.0,4.0,8.0,6.0,9.0,9.0,7.0,1,,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
236,18,5,4,,,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,9.0,9.0,9.0,9.0,9.0,2,,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0
237,18,5,,4,,1,1,1,1,1,1,1,1,1,1,7.0,5.0,6.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,6.0,4.0,5.0,7.0,3.0,1,"[-0.07654902  0.0947814  -0.04593993 -0.14217692  0.01066533  0.06796103
 -0.03063519  0.05057005  0.11606606  0.05124341]",3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0
238,17,,,,,1,1,1,1,1,1,1,1,1,1,6.0,5.0,6.0,1.0,7.0,5.0,6.0,6.0,4.0,1.0,8.0,5.0,6.0,6.0,6.0,2,,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,3.0,4.0,2.0,1.0,3.0,6.0,2.0,5.0,5.0,1.0
239,17,5,2,3,,1,1,1,1,1,1,1,1,1,1,6.0,3.0,7.0,6.0,6.0,5.0,7.0,1.0,7.0,7.0,3.0,6.0,7.0,5.0,7.0,1,,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,5.0,4.0,5.0,2.0,4.0,5.0,2.0,1.0,4.0,7.0,1.0,5.0,5.0,2.0
240,20,5,,,,1,0,1,1,0,0,0,0,0,0,1.0,7.0,6.0,5.0,6.0,7.0,6.0,2.0,5.0,1.0,6.0,4.0,4.0,5.0,4.0,1,"[-0.05010961  0.03168381 -0.00473873 -0.06438763  0.0370649  -0.00689671
 -0.03165692  0.05850164  0.03832981  0.01087649]",2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0,5.0,3.0,3.0,5.0,2.0
241,29,5,,,3,1,1,1,1,1,1,1,1,1,1,3.0,1.0,7.0,2.0,7.0,5.0,7.0,1.0,5.0,2.0,9.0,2.0,6.0,5.0,6.0,1,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0
242,18,4,2,,,1,1,1,0,1,1,1,1,1,1,6.0,4.0,6.0,3.0,7.0,2.0,7.0,1.0,5.0,3.0,8.0,7.0,7.0,7.0,8.0,1,,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,6.0,4.0,3.0,3.0,3.0
243,19,5,,,,1,1,1,1,1,1,1,1,1,0,6.0,5.0,5.0,2.0,5.0,2.0,4.0,3.0,5.0,4.0,7.0,4.0,5.0,6.0,6.0,1,"[-0.13447338  0.00404006  0.00916389 -0.12199833  0.01164003 -0.00330419
 -0.01860281  0.01533168  0.04695265  0.03226954]",2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,6.0,6.0,5.0,3.0,4.0,2.0,2.0
244,18,5,4,,,1,1,1,1,1,1,1,1,1,1,7.0,5.0,6.0,6.0,7.0,5.0,7.0,5.0,2.0,1.0,6.0,4.0,8.0,9.0,8.0,1,"[-0.07793748  0.02876963 -0.00484263 -0.07548933  0.04689032 -0.01133793
  0.04003835  0.0224163  -0.05855912 -0.06362257]",2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,7.0,4.0,3.0,3.0,4.0
245,18,5,,,,1,1,1,1,1,1,1,1,1,1,3.0,6.0,6.0,3.0,5.0,6.0,5.0,5.0,2.0,1.0,6.0,6.0,5.0,5.0,6.0,2,,2.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0
246,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,19,5,4,4,2,1,1,1,1,1,1,1,1,1,1,7.0,3.0,5.0,5.0,7.0,1.0,6.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,2,,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0
248,19,,,,,1,0,1,1,0,0,0,0,0,0,2.0,6.0,6.0,7.0,4.0,6.0,5.0,1.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,1,"[-0.11315841 -0.0055953   0.02588369 -0.1344872   0.00626746  0.00522594
  0.00180297 -0.00998531  0.03390047  0.02332999]",2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0
249,19,5,,,,1,1,1,1,1,1,1,1,1,1,5.0,5.0,7.0,6.0,6.0,4.0,7.0,4.0,3.0,5.0,5.0,4.0,3.0,6.0,6.0,1,,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,6.0,6.0,3.0,2.0,3.0,3.0,3.0
250,18,5,,,,1,1,1,1,1,1,1,1,1,1,6.0,4.0,6.0,2.0,6.0,3.0,6.0,1.0,4.0,2.0,6.0,6.0,7.0,7.0,7.0,2,,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,3.0,6.0,3.0,4.0,3.0,2.0
251,19,5,,,,1,1,1,1,1,1,1,1,1,1,1.0,1.0,7.0,5.0,5.0,7.0,7.0,1.0,6.0,3.0,7.0,6.0,8.0,9.0,7.0,1,"[-0.09018255 -0.03385727  0.00417891 -0.14473788 -0.02321233 -0.0288413
 -0.05006448  0.01507162  0.036419    0.00034205]",2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0
252,21,,,,,1,1,1,1,1,1,1,1,1,1,7.0,4.0,5.0,5.0,7.0,2.0,7.0,6.0,5.0,2.0,6.0,7.0,8.0,7.0,7.0,1,"[-0.08918311  0.04289825 -0.00496036 -0.13807843  0.00726679  0.02565913
 -0.02819878  0.08097979  0.04835671 -0.04211926]",4.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,2.0,6.0,6.0,5.0,3.0,3.0,2.0,4.0
253,21,5,4,,,1,1,1,1,1,1,1,1,1,1,5.0,3.0,5.0,5.0,6.0,3.0,7.0,6.0,2.0,2.0,5.0,4.0,6.0,5.0,5.0,1,"[-0.04378715  0.00209652 -0.05437489 -0.15301302  0.00629875  0.02583172
 -0.03876344  0.09010736 -0.05597475 -0.06393713]",2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,4.0
254,21,,,,,0,0,0,0,0,0,0,0,0,0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,1,,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0
255,18,,,,,1,1,1,1,1,1,1,1,1,1,3.0,4.0,6.0,5.0,7.0,7.0,7.0,5.0,3.0,4.0,7.0,5.0,7.0,5.0,5.0,2,,3.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,1.0,6.0,2.0,3.0,4.0,3.0,3.0
256,20,,,,,1,1,1,1,1,1,1,1,1,1,4.0,5.0,3.0,6.0,6.0,5.0,6.0,6.0,2.0,6.0,6.0,5.0,6.0,6.0,5.0,1,,2.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0
257,18,5,3,2,3,0,0,0,0,0,0,0,0,0,0,6.0,1.0,7.0,2.0,6.0,7.0,7.0,1.0,7.0,2.0,9.0,9.0,9.0,8.0,8.0,1,,3.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,1.0,6.0,7.0,3.0,5.0,5.0,1.0
258,19,5,2,,3,0,0,0,0,0,0,0,0,0,0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,3.0,5.0,2.0,6.0,5.0,3.0,7.0,7.0,1,"[ 0.01105792 -0.03982038 -0.0078356  -0.08252767  0.00623387 -0.01014621
  0.0137762  -0.04701348  0.00342617 -0.04854842]",2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,5.0,6.0,3.0,4.0,2.0,4.0
259,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,18,5,,5,,1,0,1,1,0,0,0,0,0,0,6.0,4.0,7.0,6.0,5.0,6.0,7.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,1,"[-0.02178224  0.0308906   0.02911565 -0.03591125 -0.0084572   0.07676464
 -0.00066943 -0.01095428  0.05402794 -0.0220703 ]",2.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0
261,21,5,3,2,3,1,1,1,1,,1,1,1,1,1,1.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,1,"[-0.10629332 -0.04862711  0.02027322 -0.11579453 -0.00272824  0.00074638
 -0.058318    0.0656794   0.08703669  0.02246747]",2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0
262,18,,2,3,,1,1,1,1,1,1,1,1,1,1,2.0,2.0,7.0,2.0,5.0,7.0,6.0,2.0,7.0,3.0,6.0,5.0,5.0,4.0,5.0,2,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,6.0,5.0,2.0,2.0,4.0,2.0
263,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,21,5,4,,,1,1,1,1,1,1,1,1,1,1,3.0,2.0,3.0,5.0,7.0,2.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,3.0,3.0,2,"[-0.11227585 -0.06681098 -0.05504373 -0.16515733 -0.04211645  0.02610285
  0.01649936  0.05920481  0.04950879  0.12699074]",3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,6.0,5.0,3.0,4.0,3.0,3.0
265,18,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2.0,1.0,6.0,3.0,7.0,7.0,7.0,2.0,2.0,3.0,7.0,7.0,7.0,6.0,6.0,1,,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
266,18,,,,,1,1,1,1,1,1,1,1,1,1,2.0,2.0,4.0,6.0,5.0,3.0,7.0,5.0,5.0,2.0,8.0,6.0,7.0,6.0,6.0,2,,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0
267,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,18,,2,,,1,0,1,1,1,1,0,0,0,0,7.0,5.0,6.0,2.0,5.0,1.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,1,,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,6.0,2.0,4.0,2.0,1.0
269,18,5,2,4,,1,1,1,1,1,1,1,1,1,1,4.0,3.0,5.0,6.0,7.0,2.0,6.0,3.0,5.0,1.0,6.0,4.0,5.0,5.0,5.0,1,"[-0.04975622  0.01787392  0.06135943  0.01643675  0.01812968  0.05561276
 -0.05833914 -0.05728633  0.02706806 -0.03816467]",3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0
270,20,5,,,2,1,1,1,1,1,1,1,1,1,1,2.0,6.0,6.0,4.0,3.0,7.0,5.0,4.0,4.0,7.0,4.0,5.0,3.0,6.0,5.0,2,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,2.0,1.0,2.0,5.0,3.0,5.0,4.0,1.0
271,18,5,,,,1,1,1,1,1,1,1,1,1,1,7.0,4.0,6.0,6.0,5.0,2.0,6.0,2.0,3.0,1.0,6.0,5.0,6.0,7.0,8.0,1,,3.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,6.0,2.0,4.0,3.0,4.0
272,18,5,4,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,9.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,18,,,,,1,0,1,1,0,0,0,0,0,0,6.0,2.0,5.0,2.0,7.0,6.0,7.0,1.0,7.0,1.0,4.0,4.0,4.0,4.0,5.0,1,"[-0.06771751 -0.02631484 -0.00438862 -0.15221554 -0.01279022  0.0184541
 -0.02589925  0.04059366  0.02098519 -0.02847038]",2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,6.0,3.0,4.0,5.0,4.0
275,18,,,,,1,1,1,1,0,0,0,1,1,1,6.0,1.0,6.0,2.0,7.0,5.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,5.0,1,,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0
276,18,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,18,,,,,1,0,1,1,1,0,0,0,0,0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,2.0,6.0,2.0,2.0,6.0,4.0,1,"[-9.47302804e-02 -2.20926062e-03  6.29026413e-03 -7.50280868e-02
  8.30039347e-05  2.42796644e-03 -1.37250833e-02 -4.94079305e-02
  4.58154419e-02 -4.17756599e-05]",4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,4.0,7.0,4.0,4.0,4.0,2.0
278,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,18,,,,,1,1,1,1,1,1,1,1,1,1,7.0,5.0,3.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,4.0,6.0,7.0,5.0,6.0,2,,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,6.0,6.0,1.0,4.0,4.0,1.0
280,20,2,3,2,3,1,1,1,1,1,1,1,1,1,1,4.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2,"[-0.08137001 -0.03270443 -0.0157577  -0.20455755  0.01130138  0.05463348
 -0.08671116  0.05462984  0.04915233 -0.01165282]",4.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,5.0,4.0,2.0,3.0,3.0
281,18,5,,,,1,0,1,1,1,1,1,1,1,1,7.0,1.0,7.0,2.0,6.0,2.0,7.0,1.0,7.0,1.0,7.0,6.0,6.0,7.0,5.0,1,,3.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,4.0,2.0,1.0,5.0,6.0,1.0,1.0,5.0,1.0
282,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,20,5,,,,,1,1,0,0,0,1,0,0,0,5.0,3.0,6.0,1.0,7.0,2.0,6.0,1.0,7.0,3.0,4.0,3.0,6.0,7.0,5.0,1,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,6.0,4.0,5.0,3.0,2.0
285,19,,,,,1,1,1,1,1,1,1,1,1,1,6.0,1.0,7.0,2.0,6.0,3.0,5.0,1.0,7.0,2.0,3.0,1.0,4.0,6.0,4.0,1,"[-0.08693576 -0.00379117 -0.00822881 -0.14914073 -0.0276894   0.00415456
 -0.07535905  0.02126212  0.0758794   0.00967742]",2.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,6.0,6.0,5.0,3.0,5.0,4.0,2.0
286,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
